symbol,side,quantity,price,timestamp
AAPL,buy,1.0000,273.5000,2025-11-11T16:12:00+00:00
AAPL,sell,1.0000,273.6000,2025-11-11T16:12:00+00:00
AAPL,buy,1.0000,273.2800,2025-11-11T16:13:00+00:00
AAPL,sell,1.0000,273.3800,2025-11-11T16:13:00+00:00
AAPL,buy,1.0000,273.1500,2025-11-11T16:14:00+00:00
AAPL,sell,1.0000,273.2500,2025-11-11T16:14:00+00:00
AAPL,buy,1.0000,272.9800,2025-11-11T16:15:00+00:00
AAPL,sell,1.0000,273.0800,2025-11-11T16:15:00+00:00
AAPL,buy,1.0000,272.9200,2025-11-11T16:16:00+00:00
AAPL,sell,1.0000,273.0200,2025-11-11T16:16:00+00:00
AAPL,buy,1.0000,272.8700,2025-11-11T16:17:00+00:00
AAPL,sell,1.0000,272.9700,2025-11-11T16:17:00+00:00
AAPL,buy,1.0000,272.8600,2025-11-11T16:18:00+00:00
AAPL,sell,1.0000,272.9600,2025-11-11T16:18:00+00:00
AAPL,sell,1.0000,272.9100,2025-11-11T16:18:00+00:00
AAPL,buy,1.0000,272.9900,2025-11-11T16:19:00+00:00
AAPL,sell,1.0000,273.0900,2025-11-11T16:19:00+00:00
AAPL,buy,1.0000,272.9700,2025-11-11T16:20:00+00:00
AAPL,sell,1.0000,273.0700,2025-11-11T16:20:00+00:00
AAPL,buy,1.0000,272.8800,2025-11-11T16:21:00+00:00
AAPL,sell,1.0000,272.9800,2025-11-11T16:21:00+00:00
AAPL,buy,1.0000,272.9600,2025-11-11T16:22:00+00:00
AAPL,sell,1.0000,273.0600,2025-11-11T16:22:00+00:00
AAPL,buy,1.0000,273.0600,2025-11-11T16:23:00+00:00
AAPL,sell,1.0000,273.1600,2025-11-11T16:23:00+00:00
AAPL,buy,1.0000,272.9800,2025-11-11T16:24:00+00:00
AAPL,sell,1.0000,273.0800,2025-11-11T16:24:00+00:00
AAPL,buy,1.0000,272.8000,2025-11-11T16:25:00+00:00
AAPL,sell,1.0000,272.9000,2025-11-11T16:25:00+00:00
AAPL,buy,1.0000,272.6900,2025-11-11T16:26:00+00:00
AAPL,sell,1.0000,272.7900,2025-11-11T16:26:00+00:00
AAPL,buy,1.0000,272.6800,2025-11-11T16:27:00+00:00
AAPL,sell,1.0000,272.7800,2025-11-11T16:27:00+00:00
AAPL,buy,1.0000,272.6200,2025-11-11T16:28:00+00:00
AAPL,sell,1.0000,272.7200,2025-11-11T16:28:00+00:00
AAPL,buy,1.0000,272.4500,2025-11-11T16:29:00+00:00
AAPL,sell,1.0000,272.5500,2025-11-11T16:29:00+00:00
AAPL,buy,1.0000,272.2300,2025-11-11T16:30:00+00:00
AAPL,sell,1.0000,272.3300,2025-11-11T16:30:00+00:00
AAPL,buy,1.0000,272.3900,2025-11-11T16:31:00+00:00
AAPL,sell,1.0000,272.5000,2025-11-11T16:31:00+00:00
AAPL,buy,1.0000,272.1700,2025-11-11T16:32:00+00:00
AAPL,sell,1.0000,272.2700,2025-11-11T16:32:00+00:00
AAPL,buy,1.0000,272.3300,2025-11-11T16:33:00+00:00
AAPL,sell,1.0000,272.4300,2025-11-11T16:33:00+00:00
AAPL,buy,1.0000,272.3700,2025-11-11T16:34:00+00:00
AAPL,sell,1.0000,272.4700,2025-11-11T16:34:00+00:00
AAPL,buy,1.0000,272.2600,2025-11-11T16:35:00+00:00
AAPL,sell,1.0000,272.3600,2025-11-11T16:35:00+00:00
AAPL,buy,1.0000,272.3400,2025-11-11T16:36:00+00:00
AAPL,sell,1.0000,272.4400,2025-11-11T16:36:00+00:00
AAPL,buy,1.0000,272.0900,2025-11-11T16:37:00+00:00
AAPL,sell,1.0000,272.1900,2025-11-11T16:37:00+00:00
AAPL,buy,1.0000,271.9700,2025-11-11T16:38:00+00:00
AAPL,sell,1.0000,272.0700,2025-11-11T16:38:00+00:00
AAPL,buy,1.0000,271.9300,2025-11-11T16:39:00+00:00
AAPL,sell,1.0000,272.0300,2025-11-11T16:39:00+00:00
AAPL,buy,1.0000,271.8400,2025-11-11T16:40:00+00:00
AAPL,sell,1.0000,271.9400,2025-11-11T16:40:00+00:00
AAPL,buy,1.0000,271.8200,2025-11-11T16:41:00+00:00
AAPL,sell,1.0000,271.9200,2025-11-11T16:41:00+00:00
AAPL,buy,1.0000,271.8600,2025-11-11T16:42:00+00:00
AAPL,sell,1.0000,271.9600,2025-11-11T16:42:00+00:00
AAPL,buy,1.0000,271.7900,2025-11-11T16:43:00+00:00
AAPL,sell,1.0000,271.8900,2025-11-11T16:43:00+00:00
AAPL,buy,1.0000,271.8200,2025-11-11T16:44:00+00:00
AAPL,sell,1.0000,271.9300,2025-11-11T16:44:00+00:00
AAPL,buy,1.0000,271.8300,2025-11-11T16:45:00+00:00
AAPL,sell,1.0000,271.9300,2025-11-11T16:45:00+00:00
AAPL,buy,1.0000,271.8900,2025-11-11T16:46:00+00:00
AAPL,sell,1.0000,271.9900,2025-11-11T16:46:00+00:00
AAPL,buy,1.0000,272.1300,2025-11-11T16:47:00+00:00
AAPL,sell,1.0000,272.2300,2025-11-11T16:47:00+00:00
AAPL,buy,1.0000,272.0500,2025-11-11T16:48:00+00:00
AAPL,sell,1.0000,272.1500,2025-11-11T16:48:00+00:00
AAPL,buy,1.0000,272.0300,2025-11-11T16:49:00+00:00
AAPL,sell,1.0000,272.1400,2025-11-11T16:49:00+00:00
AAPL,buy,1.0000,271.9800,2025-11-11T16:50:00+00:00
AAPL,sell,1.0000,272.0800,2025-11-11T16:50:00+00:00
AAPL,buy,1.0000,271.9700,2025-11-11T16:51:00+00:00
AAPL,sell,1.0000,272.0700,2025-11-11T16:51:00+00:00
AAPL,buy,1.0000,271.8900,2025-11-11T16:52:00+00:00
AAPL,sell,1.0000,271.9900,2025-11-11T16:52:00+00:00
AAPL,buy,1.0000,272.1400,2025-11-11T16:53:00+00:00
AAPL,sell,1.0000,272.2400,2025-11-11T16:53:00+00:00
AAPL,buy,1.0000,272.0300,2025-11-11T16:54:00+00:00
AAPL,sell,1.0000,272.1300,2025-11-11T16:54:00+00:00
AAPL,buy,1.0000,272.0000,2025-11-11T16:55:00+00:00
AAPL,sell,1.0000,272.1000,2025-11-11T16:55:00+00:00
AAPL,buy,1.0000,271.9400,2025-11-11T16:56:00+00:00
AAPL,sell,1.0000,272.0400,2025-11-11T16:56:00+00:00
AAPL,buy,1.0000,271.8200,2025-11-11T16:57:00+00:00
AAPL,sell,1.0000,271.9300,2025-11-11T16:57:00+00:00
AAPL,buy,1.0000,271.8800,2025-11-11T16:58:00+00:00
AAPL,sell,1.0000,271.9800,2025-11-11T16:58:00+00:00
AAPL,buy,1.0000,271.9000,2025-11-11T16:59:00+00:00
AAPL,sell,1.0000,272.0000,2025-11-11T16:59:00+00:00
AAPL,buy,1.0000,272.1300,2025-11-11T17:00:00+00:00
AAPL,sell,1.0000,272.2300,2025-11-11T17:00:00+00:00
AAPL,buy,1.0000,272.2500,2025-11-11T17:01:00+00:00
AAPL,sell,1.0000,272.3500,2025-11-11T17:01:00+00:00
AAPL,buy,1.0000,272.3800,2025-11-11T17:02:00+00:00
AAPL,sell,1.0000,272.4800,2025-11-11T17:02:00+00:00
AAPL,buy,1.0000,272.5400,2025-11-11T17:03:00+00:00
AAPL,sell,1.0000,272.6400,2025-11-11T17:03:00+00:00
AAPL,buy,1.0000,272.5882,2025-11-11T17:03:00+00:00
AAPL,buy,1.0000,272.5300,2025-11-11T17:04:00+00:00
AAPL,sell,1.0000,272.6300,2025-11-11T17:04:00+00:00
AAPL,buy,1.0000,272.7100,2025-11-11T17:05:00+00:00
AAPL,sell,1.0000,272.8100,2025-11-11T17:05:00+00:00
AAPL,buy,1.0000,272.7000,2025-11-11T17:06:00+00:00
AAPL,sell,1.0000,272.8000,2025-11-11T17:06:00+00:00
AAPL,buy,1.0000,272.6600,2025-11-11T17:07:00+00:00
AAPL,sell,1.0000,272.7600,2025-11-11T17:07:00+00:00
AAPL,buy,1.0000,272.5400,2025-11-11T17:08:00+00:00
AAPL,sell,1.0000,272.6400,2025-11-11T17:08:00+00:00
AAPL,buy,1.0000,272.4000,2025-11-11T17:09:00+00:00
AAPL,sell,1.0000,272.5000,2025-11-11T17:09:00+00:00
AAPL,buy,1.0000,272.2500,2025-11-11T17:10:00+00:00
AAPL,sell,1.0000,272.3500,2025-11-11T17:10:00+00:00
AAPL,buy,1.0000,272.2000,2025-11-11T17:11:00+00:00
AAPL,sell,1.0000,272.3000,2025-11-11T17:11:00+00:00
AAPL,buy,1.0000,272.2000,2025-11-11T17:12:00+00:00
AAPL,sell,1.0000,272.3000,2025-11-11T17:12:00+00:00
AAPL,buy,1.0000,272.2900,2025-11-11T17:13:00+00:00
AAPL,sell,1.0000,272.3900,2025-11-11T17:13:00+00:00
AAPL,buy,1.0000,272.5300,2025-11-11T17:14:00+00:00
AAPL,sell,1.0000,272.6300,2025-11-11T17:14:00+00:00
AAPL,buy,1.0000,272.7300,2025-11-11T17:15:00+00:00
AAPL,sell,1.0000,272.8300,2025-11-11T17:15:00+00:00
AAPL,buy,1.0000,272.5600,2025-11-11T17:16:00+00:00
AAPL,sell,1.0000,272.6600,2025-11-11T17:16:00+00:00
AAPL,buy,1.0000,272.7500,2025-11-11T17:17:00+00:00
AAPL,sell,1.0000,272.8500,2025-11-11T17:17:00+00:00
AAPL,buy,1.0000,272.7600,2025-11-11T17:18:00+00:00
AAPL,sell,1.0000,272.8700,2025-11-11T17:18:00+00:00
AAPL,buy,1.0000,272.8500,2025-11-11T17:19:00+00:00
AAPL,sell,1.0000,272.9600,2025-11-11T17:19:00+00:00
AAPL,buy,1.0000,272.8700,2025-11-11T17:20:00+00:00
AAPL,sell,1.0000,272.9700,2025-11-11T17:20:00+00:00
AAPL,buy,1.0000,272.8400,2025-11-11T17:21:00+00:00
AAPL,sell,1.0000,272.9400,2025-11-11T17:21:00+00:00
AAPL,buy,1.0000,273.1600,2025-11-11T17:22:00+00:00
AAPL,sell,1.0000,273.2600,2025-11-11T17:22:00+00:00
AAPL,buy,1.0000,273.4200,2025-11-11T17:23:00+00:00
AAPL,sell,1.0000,273.5200,2025-11-11T17:23:00+00:00
AAPL,buy,1.0000,273.5200,2025-11-11T17:24:00+00:00
AAPL,sell,1.0000,273.6200,2025-11-11T17:24:00+00:00
AAPL,buy,1.0000,273.3700,2025-11-11T17:25:00+00:00
AAPL,sell,1.0000,273.4700,2025-11-11T17:25:00+00:00
AAPL,buy,1.0000,273.2900,2025-11-11T17:26:00+00:00
AAPL,sell,1.0000,273.3900,2025-11-11T17:26:00+00:00
AAPL,buy,1.0000,273.2600,2025-11-11T17:27:00+00:00
AAPL,sell,1.0000,273.3600,2025-11-11T17:27:00+00:00
AAPL,buy,1.0000,273.4100,2025-11-11T17:28:00+00:00
AAPL,sell,1.0000,273.5200,2025-11-11T17:28:00+00:00
AAPL,buy,1.0000,273.2600,2025-11-11T17:29:00+00:00
AAPL,sell,1.0000,273.3700,2025-11-11T17:29:00+00:00
AAPL,buy,1.0000,273.2600,2025-11-11T17:30:00+00:00
AAPL,sell,1.0000,273.3600,2025-11-11T17:30:00+00:00
AAPL,buy,1.0000,273.0700,2025-11-11T17:31:00+00:00
AAPL,sell,1.0000,273.1800,2025-11-11T17:31:00+00:00
AAPL,buy,1.0000,273.1900,2025-11-11T17:32:00+00:00
AAPL,sell,1.0000,273.2900,2025-11-11T17:32:00+00:00
AAPL,buy,1.0000,273.2300,2025-11-11T17:33:00+00:00
AAPL,sell,1.0000,273.3400,2025-11-11T17:33:00+00:00
AAPL,buy,1.0000,273.3600,2025-11-11T17:34:00+00:00
AAPL,sell,1.0000,273.4600,2025-11-11T17:34:00+00:00
AAPL,buy,1.0000,273.2300,2025-11-11T17:35:00+00:00
AAPL,sell,1.0000,273.3400,2025-11-11T17:35:00+00:00
AAPL,buy,1.0000,273.2300,2025-11-11T17:36:00+00:00
AAPL,sell,1.0000,273.3300,2025-11-11T17:36:00+00:00
AAPL,buy,1.0000,273.2000,2025-11-11T17:37:00+00:00
AAPL,sell,1.0000,273.3000,2025-11-11T17:37:00+00:00
AAPL,buy,1.0000,273.1000,2025-11-11T17:38:00+00:00
AAPL,sell,1.0000,273.2000,2025-11-11T17:38:00+00:00
AAPL,buy,1.0000,273.0400,2025-11-11T17:39:00+00:00
AAPL,sell,1.0000,273.1400,2025-11-11T17:39:00+00:00
AAPL,buy,1.0000,273.2200,2025-11-11T17:40:00+00:00
AAPL,sell,1.0000,273.3200,2025-11-11T17:40:00+00:00
AAPL,buy,1.0000,273.2900,2025-11-11T17:41:00+00:00
AAPL,sell,1.0000,273.3900,2025-11-11T17:41:00+00:00
AAPL,buy,1.0000,273.3100,2025-11-11T17:42:00+00:00
AAPL,sell,1.0000,273.4200,2025-11-11T17:42:00+00:00
AAPL,buy,1.0000,273.3300,2025-11-11T17:43:00+00:00
AAPL,sell,1.0000,273.4300,2025-11-11T17:43:00+00:00
AAPL,buy,1.0000,273.5300,2025-11-11T17:44:00+00:00
AAPL,sell,1.0000,273.6300,2025-11-11T17:44:00+00:00
AAPL,buy,1.0000,273.5600,2025-11-11T17:45:00+00:00
AAPL,sell,1.0000,273.6600,2025-11-11T17:45:00+00:00
AAPL,buy,1.0000,273.4600,2025-11-11T17:46:00+00:00
AAPL,sell,1.0000,273.5600,2025-11-11T17:46:00+00:00
AAPL,buy,1.0000,273.3400,2025-11-11T17:47:00+00:00
AAPL,sell,1.0000,273.4400,2025-11-11T17:47:00+00:00
AAPL,buy,1.0000,273.5000,2025-11-11T17:48:00+00:00
AAPL,sell,1.0000,273.6000,2025-11-11T17:48:00+00:00
AAPL,buy,1.0000,273.5300,2025-11-11T17:49:00+00:00
AAPL,sell,1.0000,273.6300,2025-11-11T17:49:00+00:00
AAPL,buy,1.0000,273.5200,2025-11-11T17:50:00+00:00
AAPL,sell,1.0000,273.6200,2025-11-11T17:50:00+00:00
AAPL,buy,1.0000,273.5100,2025-11-11T17:51:00+00:00
AAPL,sell,1.0000,273.6100,2025-11-11T17:51:00+00:00
AAPL,buy,1.0000,273.5900,2025-11-11T17:52:00+00:00
AAPL,sell,1.0000,273.6900,2025-11-11T17:52:00+00:00
AAPL,buy,1.0000,273.6100,2025-11-11T17:53:00+00:00
AAPL,sell,1.0000,273.7100,2025-11-11T17:53:00+00:00
AAPL,buy,1.0000,273.5100,2025-11-11T17:54:00+00:00
AAPL,sell,1.0000,273.6100,2025-11-11T17:54:00+00:00
AAPL,buy,1.0000,273.5800,2025-11-11T17:55:00+00:00
AAPL,sell,1.0000,273.6800,2025-11-11T17:55:00+00:00
AAPL,buy,1.0000,273.6900,2025-11-11T17:56:00+00:00
AAPL,sell,1.0000,273.7900,2025-11-11T17:56:00+00:00
AAPL,buy,1.0000,273.6800,2025-11-11T17:57:00+00:00
AAPL,sell,1.0000,273.7800,2025-11-11T17:57:00+00:00
AAPL,buy,1.0000,273.7600,2025-11-11T17:58:00+00:00
AAPL,sell,1.0000,273.8600,2025-11-11T17:58:00+00:00
AAPL,buy,1.0000,273.7800,2025-11-11T17:59:00+00:00
AAPL,sell,1.0000,273.8800,2025-11-11T17:59:00+00:00
AAPL,buy,1.0000,273.8600,2025-11-11T18:00:00+00:00
AAPL,sell,1.0000,273.9600,2025-11-11T18:00:00+00:00
AAPL,buy,1.0000,274.0500,2025-11-11T18:01:00+00:00
AAPL,sell,1.0000,274.1500,2025-11-11T18:01:00+00:00
AAPL,buy,1.0000,273.8600,2025-11-11T18:02:00+00:00
AAPL,sell,1.0000,273.9700,2025-11-11T18:02:00+00:00
AAPL,buy,1.0000,273.9600,2025-11-11T18:03:00+00:00
AAPL,sell,1.0000,274.0700,2025-11-11T18:03:00+00:00
AAPL,buy,1.0000,273.7700,2025-11-11T18:04:00+00:00
AAPL,sell,1.0000,273.8700,2025-11-11T18:04:00+00:00
AAPL,buy,1.0000,273.6800,2025-11-11T18:05:00+00:00
AAPL,sell,1.0000,273.7800,2025-11-11T18:05:00+00:00
AAPL,buy,1.0000,273.7300,2025-11-11T18:06:00+00:00
AAPL,sell,1.0000,273.8300,2025-11-11T18:06:00+00:00
AAPL,buy,1.0000,273.7700,2025-11-11T18:07:00+00:00
AAPL,sell,1.0000,273.8700,2025-11-11T18:07:00+00:00
AAPL,buy,1.0000,274.0800,2025-11-11T18:08:00+00:00
AAPL,sell,1.0000,274.1800,2025-11-11T18:08:00+00:00
AAPL,buy,1.0000,274.1300,2025-11-11T18:09:00+00:00
AAPL,sell,1.0000,274.2300,2025-11-11T18:09:00+00:00
AAPL,buy,1.0000,274.1500,2025-11-11T18:10:00+00:00
AAPL,sell,1.0000,274.2500,2025-11-11T18:10:00+00:00
AAPL,buy,1.0000,274.1600,2025-11-11T18:11:00+00:00
AAPL,sell,1.0000,274.2600,2025-11-11T18:11:00+00:00
AAPL,buy,1.0000,274.2200,2025-11-11T18:12:00+00:00
AAPL,sell,1.0000,274.3200,2025-11-11T18:12:00+00:00
AAPL,buy,1.0000,274.1500,2025-11-11T18:13:00+00:00
AAPL,sell,1.0000,274.2500,2025-11-11T18:13:00+00:00
AAPL,buy,1.0000,274.0800,2025-11-11T18:14:00+00:00
AAPL,sell,1.0000,274.1800,2025-11-11T18:14:00+00:00
AAPL,buy,1.0000,274.0100,2025-11-11T18:15:00+00:00
AAPL,sell,1.0000,274.1100,2025-11-11T18:15:00+00:00
AAPL,buy,1.0000,274.1900,2025-11-11T18:16:00+00:00
AAPL,sell,1.0000,274.2900,2025-11-11T18:16:00+00:00
AAPL,buy,1.0000,274.1900,2025-11-11T18:17:00+00:00
AAPL,sell,1.0000,274.2900,2025-11-11T18:17:00+00:00
AAPL,buy,1.0000,274.2100,2025-11-11T18:18:00+00:00
AAPL,sell,1.0000,274.3100,2025-11-11T18:18:00+00:00
AAPL,buy,1.0000,274.4000,2025-11-11T18:19:00+00:00
AAPL,sell,1.0000,274.5000,2025-11-11T18:19:00+00:00
AAPL,buy,1.0000,274.3000,2025-11-11T18:20:00+00:00
AAPL,sell,1.0000,274.4000,2025-11-11T18:20:00+00:00
AAPL,buy,1.0000,274.3500,2025-11-11T18:21:00+00:00
AAPL,sell,1.0000,274.4600,2025-11-11T18:21:00+00:00
AAPL,buy,1.0000,274.3000,2025-11-11T18:22:00+00:00
AAPL,sell,1.0000,274.4000,2025-11-11T18:22:00+00:00
AAPL,buy,1.0000,274.3100,2025-11-11T18:23:00+00:00
AAPL,sell,1.0000,274.4100,2025-11-11T18:23:00+00:00
AAPL,buy,1.0000,274.3300,2025-11-11T18:24:00+00:00
AAPL,sell,1.0000,274.4300,2025-11-11T18:24:00+00:00
AAPL,buy,1.0000,274.5600,2025-11-11T18:25:00+00:00
AAPL,sell,1.0000,274.6600,2025-11-11T18:25:00+00:00
AAPL,buy,1.0000,274.5400,2025-11-11T18:26:00+00:00
AAPL,sell,1.0000,274.6400,2025-11-11T18:26:00+00:00
AAPL,buy,1.0000,274.4400,2025-11-11T18:27:00+00:00
AAPL,sell,1.0000,274.5400,2025-11-11T18:27:00+00:00
AAPL,buy,1.0000,274.5000,2025-11-11T18:28:00+00:00
AAPL,sell,1.0000,274.6000,2025-11-11T18:28:00+00:00
AAPL,buy,1.0000,274.4300,2025-11-11T18:29:00+00:00
AAPL,sell,1.0000,274.5300,2025-11-11T18:29:00+00:00
AAPL,buy,1.0000,274.3900,2025-11-11T18:30:00+00:00
AAPL,sell,1.0000,274.4900,2025-11-11T18:30:00+00:00
AAPL,buy,1.0000,274.4800,2025-11-11T18:31:00+00:00
AAPL,sell,1.0000,274.5900,2025-11-11T18:31:00+00:00
AAPL,buy,1.0000,274.7300,2025-11-11T18:32:00+00:00
AAPL,sell,1.0000,274.8300,2025-11-11T18:32:00+00:00
AAPL,buy,1.0000,274.6800,2025-11-11T18:33:00+00:00
AAPL,sell,1.0000,274.7800,2025-11-11T18:33:00+00:00
AAPL,buy,1.0000,274.8200,2025-11-11T18:34:00+00:00
AAPL,sell,1.0000,274.9200,2025-11-11T18:34:00+00:00
AAPL,buy,1.0000,274.8600,2025-11-11T18:35:00+00:00
AAPL,sell,1.0000,274.9600,2025-11-11T18:35:00+00:00
AAPL,buy,1.0000,274.5300,2025-11-11T18:36:00+00:00
AAPL,sell,1.0000,274.6300,2025-11-11T18:36:00+00:00
AAPL,buy,1.0000,274.4400,2025-11-11T18:37:00+00:00
AAPL,sell,1.0000,274.5400,2025-11-11T18:37:00+00:00
AAPL,buy,1.0000,274.3600,2025-11-11T18:38:00+00:00
AAPL,sell,1.0000,274.4700,2025-11-11T18:38:00+00:00
AAPL,buy,1.0000,274.3200,2025-11-11T18:39:00+00:00
AAPL,sell,1.0000,274.4200,2025-11-11T18:39:00+00:00
AAPL,buy,1.0000,274.3100,2025-11-11T18:40:00+00:00
AAPL,sell,1.0000,274.4100,2025-11-11T18:40:00+00:00
AAPL,buy,1.0000,274.2700,2025-11-11T18:41:00+00:00
AAPL,sell,1.0000,274.3800,2025-11-11T18:41:00+00:00
AAPL,sell,1.0000,274.3250,2025-11-11T18:41:00+00:00
AAPL,buy,1.0000,274.1200,2025-11-11T18:42:00+00:00
AAPL,sell,1.0000,274.2200,2025-11-11T18:42:00+00:00
AAPL,buy,1.0000,274.2900,2025-11-11T18:43:00+00:00
AAPL,sell,1.0000,274.3900,2025-11-11T18:43:00+00:00
AAPL,buy,1.0000,274.4000,2025-11-11T18:44:00+00:00
AAPL,sell,1.0000,274.5000,2025-11-11T18:44:00+00:00
AAPL,buy,1.0000,274.3000,2025-11-11T18:45:00+00:00
AAPL,sell,1.0000,274.4000,2025-11-11T18:45:00+00:00
AAPL,buy,1.0000,274.2700,2025-11-11T18:46:00+00:00
AAPL,sell,1.0000,274.3700,2025-11-11T18:46:00+00:00
AAPL,buy,1.0000,274.3500,2025-11-11T18:47:00+00:00
AAPL,sell,1.0000,274.4500,2025-11-11T18:47:00+00:00
AAPL,buy,1.0000,274.4000,2025-11-11T18:48:00+00:00
AAPL,sell,1.0000,274.5000,2025-11-11T18:48:00+00:00
AAPL,buy,1.0000,274.4900,2025-11-11T18:49:00+00:00
AAPL,sell,1.0000,274.5900,2025-11-11T18:49:00+00:00
AAPL,buy,1.0000,274.5800,2025-11-11T18:50:00+00:00
AAPL,sell,1.0000,274.6800,2025-11-11T18:50:00+00:00
AAPL,buy,1.0000,274.5100,2025-11-11T18:51:00+00:00
AAPL,sell,1.0000,274.6100,2025-11-11T18:51:00+00:00
AAPL,buy,1.0000,274.5800,2025-11-11T18:52:00+00:00
AAPL,sell,1.0000,274.6800,2025-11-11T18:52:00+00:00
AAPL,buy,1.0000,274.5500,2025-11-11T18:53:00+00:00
AAPL,sell,1.0000,274.6500,2025-11-11T18:53:00+00:00
AAPL,buy,1.0000,274.4500,2025-11-11T18:54:00+00:00
AAPL,sell,1.0000,274.5500,2025-11-11T18:54:00+00:00
AAPL,buy,1.0000,274.4500,2025-11-11T18:55:00+00:00
AAPL,sell,1.0000,274.5500,2025-11-11T18:55:00+00:00
AAPL,buy,1.0000,274.3500,2025-11-11T18:56:00+00:00
AAPL,sell,1.0000,274.4500,2025-11-11T18:56:00+00:00
AAPL,buy,1.0000,274.4700,2025-11-11T18:57:00+00:00
AAPL,sell,1.0000,274.5700,2025-11-11T18:57:00+00:00
AAPL,buy,1.0000,274.3900,2025-11-11T18:58:00+00:00
AAPL,sell,1.0000,274.5000,2025-11-11T18:58:00+00:00
AAPL,buy,1.0000,274.4100,2025-11-11T18:59:00+00:00
AAPL,sell,1.0000,274.5100,2025-11-11T18:59:00+00:00
AAPL,buy,1.0000,274.3200,2025-11-11T19:00:00+00:00
AAPL,sell,1.0000,274.4200,2025-11-11T19:00:00+00:00
AAPL,buy,1.0000,274.3100,2025-11-11T19:01:00+00:00
AAPL,sell,1.0000,274.4100,2025-11-11T19:01:00+00:00
AAPL,buy,1.0000,274.2500,2025-11-11T19:02:00+00:00
AAPL,sell,1.0000,274.3500,2025-11-11T19:02:00+00:00
AAPL,buy,1.0000,274.1800,2025-11-11T19:03:00+00:00
AAPL,sell,1.0000,274.2800,2025-11-11T19:03:00+00:00
AAPL,buy,1.0000,274.2600,2025-11-11T19:04:00+00:00
AAPL,sell,1.0000,274.3600,2025-11-11T19:04:00+00:00
AAPL,buy,1.0000,274.4300,2025-11-11T19:05:00+00:00
AAPL,sell,1.0000,274.5300,2025-11-11T19:05:00+00:00
AAPL,buy,1.0000,274.3900,2025-11-11T19:06:00+00:00
AAPL,sell,1.0000,274.5000,2025-11-11T19:06:00+00:00
AAPL,buy,1.0000,274.4400,2025-11-11T19:07:00+00:00
AAPL,sell,1.0000,274.5500,2025-11-11T19:07:00+00:00
AAPL,buy,1.0000,274.5700,2025-11-11T19:08:00+00:00
AAPL,sell,1.0000,274.6700,2025-11-11T19:08:00+00:00
AAPL,buy,1.0000,274.6000,2025-11-11T19:09:00+00:00
AAPL,sell,1.0000,274.7000,2025-11-11T19:09:00+00:00
AAPL,buy,1.0000,274.7500,2025-11-11T19:10:00+00:00
AAPL,sell,1.0000,274.8500,2025-11-11T19:10:00+00:00
AAPL,buy,1.0000,274.7300,2025-11-11T19:11:00+00:00
AAPL,sell,1.0000,274.8300,2025-11-11T19:11:00+00:00
AAPL,buy,1.0000,274.7800,2025-11-11T19:11:00+00:00
AAPL,buy,1.0000,274.9300,2025-11-11T19:12:00+00:00
AAPL,sell,1.0000,275.0300,2025-11-11T19:12:00+00:00
AAPL,buy,1.0000,274.9300,2025-11-11T19:13:00+00:00
AAPL,sell,1.0000,275.0300,2025-11-11T19:13:00+00:00
AAPL,buy,1.0000,274.8400,2025-11-11T19:14:00+00:00
AAPL,sell,1.0000,274.9500,2025-11-11T19:14:00+00:00
AAPL,buy,1.0000,275.0200,2025-11-11T19:15:00+00:00
AAPL,sell,1.0000,275.1200,2025-11-11T19:15:00+00:00
AAPL,buy,1.0000,275.1500,2025-11-11T19:16:00+00:00
AAPL,sell,1.0000,275.2500,2025-11-11T19:16:00+00:00
AAPL,buy,1.0000,275.0100,2025-11-11T19:17:00+00:00
AAPL,sell,1.0000,275.1100,2025-11-11T19:17:00+00:00
AAPL,buy,1.0000,275.0200,2025-11-11T19:18:00+00:00
AAPL,sell,1.0000,275.1200,2025-11-11T19:18:00+00:00
AAPL,buy,1.0000,275.1500,2025-11-11T19:19:00+00:00
AAPL,sell,1.0000,275.2500,2025-11-11T19:19:00+00:00
AAPL,buy,1.0000,275.1500,2025-11-11T19:20:00+00:00
AAPL,sell,1.0000,275.2500,2025-11-11T19:20:00+00:00
AAPL,buy,1.0000,275.2900,2025-11-11T19:21:00+00:00
AAPL,sell,1.0000,275.3900,2025-11-11T19:21:00+00:00
AAPL,buy,1.0000,275.3700,2025-11-11T19:22:00+00:00
AAPL,sell,1.0000,275.4800,2025-11-11T19:22:00+00:00
AAPL,buy,1.0000,275.4800,2025-11-11T19:23:00+00:00
AAPL,sell,1.0000,275.5800,2025-11-11T19:23:00+00:00
AAPL,buy,1.0000,275.3300,2025-11-11T19:24:00+00:00
AAPL,sell,1.0000,275.4300,2025-11-11T19:24:00+00:00
AAPL,buy,1.0000,275.1500,2025-11-11T19:25:00+00:00
AAPL,sell,1.0000,275.2500,2025-11-11T19:25:00+00:00
AAPL,buy,1.0000,275.2300,2025-11-11T19:26:00+00:00
AAPL,sell,1.0000,275.3300,2025-11-11T19:26:00+00:00
AAPL,buy,1.0000,275.3400,2025-11-11T19:27:00+00:00
AAPL,sell,1.0000,275.4400,2025-11-11T19:27:00+00:00
AAPL,buy,1.0000,275.3900,2025-11-11T19:28:00+00:00
AAPL,sell,1.0000,275.4900,2025-11-11T19:28:00+00:00
AAPL,buy,1.0000,275.2700,2025-11-11T19:29:00+00:00
